file,location,reference,match,kind,bucket,authority,reproducible,flag
tools/audit_logits_references.py,15,``6.199e-06``（B1 的展示写法）与 ``6.53e-06``（B8 孤值）不会被混为一谈，也不需要把口径,6.53e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+MIXED+ORPHAN
tools/audit_logits_references.py,17,（学习率、概率、指标列等只是长得像误差值的数字）。,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,32,nd``：``error_value``（数值引用）/ ``statement``（口径陈述）/ ``noise_float``（只是长得像误差值的数字）。,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,38,``tools/audit_logits_references.py`` 会照常扫描，但带 ``SELF_TOOL`` 标记——那些行是审计脚本自己的,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,55,OUT_REL = 'outputs/verification/logits_reference_inventory.csv',logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,57,SELF_TOOL_REL = 'tools/audit_logits_references.py',logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,61,"AN = re.compile(r'logits|重参数化|一致(?:性|率)|误差|rel_err|[1-9]\.\d+e-0[1-9]|PyTorch.{0,8}ONNX', re.I)","PyTorch.{0,8}ONNX",statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,61,"SCAN = re.compile(r'logits|重参数化|一致(?:性|率)|误差|rel_err|[1-9]\.\d+e-0[1-9]|PyTorch.{0,8}ONNX', re.I)",logits,statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,61,"SCAN = re.compile(r'logits|重参数化|一致(?:性|率)|误差|rel_err|[1-9]\.\d+e-0[1-9]|PyTorch.{0,8}ONNX', re.I)",rel_err,statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,61,"SCAN = re.compile(r'logits|重参数化|一致(?:性|率)|误差|rel_err|[1-9]\.\d+e-0[1-9]|PyTorch.{0,8}ONNX', re.I)",误差,statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,61,"SCAN = re.compile(r'logits|重参数化|一致(?:性|率)|误差|rel_err|[1-9]\.\d+e-0[1-9]|PyTorch.{0,8}ONNX', re.I)",重参数化,statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,62,# 判「这个数字是误差值」而不是「学习率/概率」的上下文关键词,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,63,"ERROR_CTX = re.compile(r'logits|误差|abs_err|abs_logits|rel_err|Δ|一致性', re.I)",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,63,"ERROR_CTX = re.compile(r'logits|误差|abs_err|abs_logits|rel_err|Δ|一致性', re.I)",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,63,"ERROR_CTX = re.compile(r'logits|误差|abs_err|abs_logits|rel_err|Δ|一致性', re.I)",rel_err,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,63,"ERROR_CTX = re.compile(r'logits|误差|abs_err|abs_logits|rel_err|Δ|一致性', re.I)",一致性,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,63,"ERROR_CTX = re.compile(r'logits|误差|abs_err|abs_logits|rel_err|Δ|一致性', re.I)",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,72,"title='PyTorch↔ONNX｜Pet-37 baseline｜n=12 张真实图片',",PyTorch↔ONNX,noise_float,NOT_AN_ERROR_REF,—,-,SELF_TOOL
tools/audit_logits_references.py,74,"display='max 6.199e-06 / mean 1.501e-06；Top-1 与 Top-5 集合一致率 1.000；verdict PASS',",1.501e-06,error_value,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,74,"display='max 6.199e-06 / mean 1.501e-06；Top-1 与 Top-5 集合一致率 1.000；verdict PASS',",6.199e-06,error_value,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,SELF_TOOL
tools/audit_logits_references.py,74,"display='max 6.199e-06 / mean 1.501e-06；Top-1 与 Top-5 集合一致率 1.000；verdict PASS',",一致率,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,79,"title='PyTorch↔ONNX｜M0.9 官方 ImageNet 子集｜n=12 张真实图片',",PyTorch↔ONNX,noise_float,NOT_AN_ERROR_REF,—,-,SELF_TOOL
tools/audit_logits_references.py,81,"display='max 1.717e-05 / mean 2.360e-06',",1.717e-05,error_value,B2_onnx_m0_9_in1k_n12,outputs/metrics/consistency_repvit_m0_9_in1k.json,yes,SELF_TOOL
tools/audit_logits_references.py,81,"display='max 1.717e-05 / mean 2.360e-06',",2.360e-06,error_value,B2_onnx_m0_9_in1k_n12,outputs/metrics/consistency_repvit_m0_9_in1k.json,yes,SELF_TOOL
tools/audit_logits_references.py,86,"title='PyTorch↔ONNX｜M1.0 官方 ImageNet 子集｜n=12 张真实图片',",PyTorch↔ONNX,noise_float,NOT_AN_ERROR_REF,—,-,SELF_TOOL
tools/audit_logits_references.py,88,"display='max 1.812e-05 / mean 2.464e-06',",1.812e-05,error_value,B3_onnx_m1_0_in1k_n12,outputs/metrics/consistency_repvit_m1_0_in1k.json,yes,SELF_TOOL
tools/audit_logits_references.py,88,"display='max 1.812e-05 / mean 2.464e-06',",2.464e-06,error_value,B3_onnx_m1_0_in1k_n12,outputs/metrics/consistency_repvit_m1_0_in1k.json,yes,SELF_TOOL
tools/audit_logits_references.py,93,"title='结构重参数化｜Pet-37 baseline｜32 个固定随机输入 seed=20240912',",重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,95,"display='max 7.093e-06 / mean 2.031e-06；Top-1 32/32；BN 107→0',",2.031e-06,error_value,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,95,"display='max 7.093e-06 / mean 2.031e-06；Top-1 32/32；BN 107→0',",7.093e-06,error_value,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,100,"title='结构重参数化｜五个官方 ImageNet 型号｜评价流程内单输入融合探针',",重参数化,statement,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,101,"authority='outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）',",logits,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,102,"display='M0.9 3.073e-05；M1.0 3.290e-05；M1.1 2.217e-05；M1.5 2.587e-05；M2.3 5.925e-05',",2.217e-05,error_value,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,102,"display='M0.9 3.073e-05；M1.0 3.290e-05；M1.1 2.217e-05；M1.5 2.587e-05；M2.3 5.925e-05',",2.587e-05,error_value,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,102,"display='M0.9 3.073e-05；M1.0 3.290e-05；M1.1 2.217e-05；M1.5 2.587e-05；M2.3 5.925e-05',",3.073e-05,error_value,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,102,"display='M0.9 3.073e-05；M1.0 3.290e-05；M1.1 2.217e-05；M1.5 2.587e-05；M2.3 5.925e-05',",3.290e-05,error_value,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,102,"lay='M0.9 3.073e-05；M1.0 3.290e-05；M1.1 2.217e-05；M1.5 2.587e-05；M2.3 5.925e-05',",5.925e-05,error_value,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,109,"display='按文件记录值；不充当 n=12 真实图片一致性结果',",一致性,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,114,"title='结构重参数化｜历史/无效口径记录（不作为当前结论）',",重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,117,"display='4.991888999938965e-07 / 2.9802322387695312e-06（仅作历史记录）',",2.9802322387695312e-06,noise_float,NOT_AN_ERROR_REF,—,-,SELF_TOOL
tools/audit_logits_references.py,117,"display='4.991888999938965e-07 / 2.9802322387695312e-06（仅作历史记录）',",4.991888999938965e-07,error_value,B7_reparam_legacy_invalid,outputs/reparam/repvit_m0_9_reparam_report.json（C=1000 官方权重装入 timm 结构，n_missing=605）；outputs/advanced/repvit_m0_9_pet37_reparam_report.json（seed=0、2 个随机输入的历史结构探针）,no,SELF_TOOL
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",1.414e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",1.41e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",2.265e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,".25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",4.108e-07,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",5.245e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",5.25e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",6.527e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,124,"display='5.25e-06 / 1.41e-06、5.245e-06 / 1.414e-06、6.53e-06、6.527e-06、2.265e-06、4.108e-07',",6.53e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,129,"title='路线等价探针｜两条权重路线的特征/主头/蒸馏平均 logits 比较',",logits,statement,B9_route_probe,outputs/metrics/probe_route.json,yes,SELF_TOOL
tools/audit_logits_references.py,143,"title='口径/方法陈述｜提到 logits 误差但没有可归因数值',",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,143,"title='口径/方法陈述｜提到 logits 误差但没有可归因数值',",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,150,"title='非误差引用｜只是长得像误差值的数字（学习率、概率、指标列）或纯代码标识符',",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,150,"title='非误差引用｜只是长得像误差值的数字（学习率、概率、指标列）或纯代码标识符',",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,159,"ORPHAN_LITERALS = ['5.25e-06', '5.245e-06', '1.41e-06', '1.414e-06',",1.414e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,159,"ORPHAN_LITERALS = ['5.25e-06', '5.245e-06', '1.41e-06', '1.414e-06',",1.41e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,159,"ORPHAN_LITERALS = ['5.25e-06', '5.245e-06', '1.41e-06', '1.414e-06',",5.245e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,159,"ORPHAN_LITERALS = ['5.25e-06', '5.245e-06', '1.41e-06', '1.414e-06',",5.25e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,160,"'6.53e-06', '6.527e-06', '2.265e-06', '4.108e-07']",2.265e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,160,"'6.53e-06', '6.527e-06', '2.265e-06', '4.108e-07']",4.108e-07,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,160,"'6.53e-06', '6.527e-06', '2.265e-06', '4.108e-07']",6.527e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,160,"'6.53e-06', '6.527e-06', '2.265e-06', '4.108e-07']",6.53e-06,error_value,B8_legacy_orphan,（无）,no,SELF_TOOL+ORPHAN
tools/audit_logits_references.py,168,"('outputs/reparam/logits_diff.json', 'B4_reparam_pet37_32rand'),",logits,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,228,"('max_abs_logits', 'mean_abs_logits', 'top1_agree_rate', 'top5_set_agree_rate')),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,228,"('max_abs_logits', 'mean_abs_logits', 'top1_agree_rate', 'top5_set_agree_rate')),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,230,"('max_abs_logits', 'mean_abs_logits', 'top1_agree_rate', 'top5_set_agree_rate')),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,230,"('max_abs_logits', 'mean_abs_logits', 'top1_agree_rate', 'top5_set_agree_rate')),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,232,"('max_abs_logits', 'mean_abs_logits', 'top1_agree_rate', 'top5_set_agree_rate')),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,232,"('max_abs_logits', 'mean_abs_logits', 'top1_agree_rate', 'top5_set_agree_rate')),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,244,"add(bucket, diff.get('max_abs_err'), diff.get('max_rel_err'))",rel_err,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,249,"add('B5_official_fuse_probe', data.get('fuse_max_abs_logits_diff'))",logits,statement,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,SELF_TOOL
tools/audit_logits_references.py,255,if 'logits' in k.lower() or 'diff' in k.lower():,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,277,规则：行内有误差上下文（logits/误差/abs_err/Δ…）就接受；否则只有在,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,277,规则：行内有误差上下文（logits/误差/abs_err/Δ…）就接受；否则只有在,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,277,规则：行内有误差上下文（logits/误差/abs_err/Δ…）就接受；否则只有在,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,279,（学习率一般只写 3 位，例如 ``lr_bb=1.81e-05``，避免误判成 M1.0 的 max|Δ|）。,1.81e-05,error_value,B3_onnx_m1_0_in1k_n12,outputs/metrics/consistency_repvit_m1_0_in1k.json,yes,SELF_TOOL
tools/audit_logits_references.py,381,reparam = '重参数化' in text or 'reparam' in low or '融合' in text or 'fuse' in low,重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/audit_logits_references.py,385,# 「… -> 重参数化 -> ONNX -> 基准」这类流程性描述，不指向任何单个实验桶,重参数化,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,SELF_TOOL
tools/audit_logits_references.py,414,if ERROR_CTX.search(text) or '重参数化' in text or '一致' in text:,重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,SELF_TOOL
tools/check_cm.py,137,误差可达 37 × 0.5e-6 ≈ 1.85e-5。若死守 1e-6 容差，一个完全正确的行归一化矩阵,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/check_cm.py,138,反而会被判违约 —— 这是把「量化误差」错当成「没归一化」。,误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/check_cm.py,203,"f""（量化误差不是「没归一化」，见脚本注释）"")",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/check_cm.py,225,"f""但偏差在「%.{decimals}f 落盘」的量化误差 {tol_round:.2e} 之内，属正常""",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/check_cm.py,260,"""判定容差 = max(契约 1e-6, 37*0.5*10^-文件小数位)，量化误差不算违约"",",误差,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/count_flops.py,15,"得到的不是推理态数值；而且 timm 的 RepVit 在训练态 forward 返回的是 (logits, logits_dist)",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/count_flops.py,15,"得到的不是推理态数值；而且 timm 的 RepVit 在训练态 forward 返回的是 (logits, logits_dist)",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/count_params.py,10,eval 时会把 head 与 head_dist 的 logits 取平均 —— 这是「预训练权重发布时的形态」。,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/count_params.py,12,仍未做重参数化 —— 这是「刚 load 完权重、还没 fuse」的形态。,重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/count_params.py,166,"""""""把「未融合」模型就地重参数化成推理态（融合后）结构。",重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/download_pretrained.sh,40,"echo ""       替代路径：HF 镜像上的 timm 权重与本文件逐位一致（已实测 max|Δlogits| = 0）""",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,89,"""fuse"": True,           # bool | 推理前做结构重参数化",重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/eval_pretrained.py,422,"""""""结构重参数化：official -> utils.replace_batchnorm；timm -> model.fuse()。""""""",重参数化,statement,B5_official_fuse_probe,outputs/pretrained_eval/*/metrics.json（fuse_max_abs_logits_diff）,yes,
tools/eval_pretrained.py,472,logits = model(x),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,473,"if isinstance(logits, (tuple, list)):      # 兜底：万一蒸馏头没关掉",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,474,logits = (logits[0] + logits[1]) / 2,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,474,logits = (logits[0] + logits[1]) / 2,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,474,logits = (logits[0] + logits[1]) / 2,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,476,"a1, a5 = accuracy(logits, y, (1, 5))       # 百分数",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,479,"probs = torch.softmax(logits.float(), dim=1).cpu()",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,549,"""ep"": None, ""ort_version"": None,      # PyTorch 路线无 ONNX Runtime，键保留以便统一解析",PyTorch 路线无 ONNX,noise_float,NOT_AN_ERROR_REF,—,-,
tools/eval_pretrained.py,803,# 融合前后的一致性探针：用固定的一批真实图片，避免把随机输入的口径混淆进来,一致性,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/eval_pretrained.py,810,# 所以 max|Δlogits| 反映的是真正的重参数化误差（本机实测 ~1e-5）。,logits,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/eval_pretrained.py,810,# 所以 max|Δlogits| 反映的是真正的重参数化误差（本机实测 ~1e-5）。,误差,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/eval_pretrained.py,810,# 所以 max|Δlogits| 反映的是真正的重参数化误差（本机实测 ~1e-5）。,重参数化,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/eval_pretrained.py,828,logits_before = _probe(model),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,835,logits_after = _probe(model),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,837,max_diff = float((logits_before - logits_after).abs().max()),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,837,max_diff = float((logits_before - logits_after).abs().max()),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,841,"f"" = 蒸馏头 385,768 + BN 折进卷积 36,504）, max|logits diff| = {max_diff:.2e}"")",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/eval_pretrained.py,991,"""fuse_max_abs_logits_diff"": None if max_diff is None else float(max_diff),",logits,statement,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
tools/evaluate.py,146,"logits_all, y_all, ids_all, paths_all = [], [], [], []",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,150,logits = model(x),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,151,"if isinstance(logits, (tuple, list)):            # 兜底：蒸馏双头未关",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,152,logits = (logits[0] + logits[1]) / 2,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,152,logits = (logits[0] + logits[1]) / 2,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,152,logits = (logits[0] + logits[1]) / 2,logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,153,logits_all.append(logits.float().cpu()),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,153,logits_all.append(logits.float().cpu()),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,159,logits = torch.cat(logits_all),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,159,logits = torch.cat(logits_all),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,162,"probs = torch.softmax(logits, dim=1).numpy()",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,163,pred = logits.argmax(1).numpy().astype(np.int64),logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,165,"maxk = min(5, logits.size(1))",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,166,"topk_idx = np.argsort(-logits.numpy(), axis=1)[:, :maxk]",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/evaluate.py,192,"""loss"": float(torch.nn.functional.cross_entropy(logits, torch.from_numpy(y)).item()),",logits,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/export_defense_pdf.py,19,6. 旧写法（7.1e-06、完全等价、六个模型一致率 100%）已清除；,7.1e-06,error_value,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,OVERCLAIM
tools/export_defense_pdf.py,19,6. 旧写法（7.1e-06、完全等价、六个模型一致率 100%）已清除；,一致率,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,OVERCLAIM
tools/export_defense_pdf.py,51,"FORBIDDEN = [""7.1e-06"", ""完全等价"", ""6 个 ONNX 模型，PyTorch↔ONNX Top-1 一致率 100%""]",7.1e-06,error_value,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,MIXED+OVERCLAIM
tools/export_defense_pdf.py,51,"FORBIDDEN = [""7.1e-06"", ""完全等价"", ""6 个 ONNX 模型，PyTorch↔ONNX Top-1 一致率 100%""]",PyTorch↔ONNX,statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,MIXED+OVERCLAIM
tools/export_defense_pdf.py,51,"FORBIDDEN = [""7.1e-06"", ""完全等价"", ""6 个 ONNX 模型，PyTorch↔ONNX Top-1 一致率 100%""]",一致率,statement,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,MIXED+OVERCLAIM
tools/export_defense_pdf.py,54,"""9 混淆矩阵与失败案例"", ""10 Grad-CAM 结果"", ""11 结构重参数化"", ""12 ONNX 多模型部署"",",重参数化,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,
tools/export_defense_pdf.py,159,"need(""重参数化与 ONNX 分开表述（7.093e-06 与 6.199e-06 各在自己的页）"",",6.199e-06,error_value,B1_onnx_pet37_n12,outputs/metrics/consistency_repvit_m0_9_pet37.json,yes,MIXED
tools/export_defense_pdf.py,159,"need(""重参数化与 ONNX 分开表述（7.093e-06 与 6.199e-06 各在自己的页）"",",7.093e-06,error_value,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,MIXED
tools/export_defense_pdf.py,159,"need(""重参数化与 ONNX 分开表述（7.093e-06 与 6.199e-06 各在自己的页）"",",重参数化,statement,B11_statement,（方法或口径说明，不指向具体数值）,-,MIXED
tools/export_defense_pdf.py,160,"""7.093e-06"" in slide_text(prs.slides[11])",7.093e-06,error_value,B4_reparam_pet37_32rand,outputs/reparam/repvit_m0_9_pet37_reparam_report.json,yes,
